date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:23:09	439133/439133	---M--	200	added ('OK')	image/png	etag:W/%226b35d-1633c104000%22	https://www.parsehub.com/blog/content/images/2016/07/starbucks_locations.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/starbucks_locations.png	(from https://www.parsehub.com/blog/how-to-get-the-locations-of-retail-stores-with-web-scraping/)
05:23:38	1527449/1527449	---M--	200	added ('OK')	image/png	etag:W/%22174e99-1633c103830%22	https://www.parsehub.com/blog/content/images/2016/07/costco_home_page.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/costco_home_page.png	(from https://www.parsehub.com/blog/how-to-get-the-locations-of-retail-stores-with-web-scraping/)
05:23:38	1603831/1603831	---M--	200	added ('OK')	image/png	etag:W/%221878f7-1633c103060%22	https://www.parsehub.com/blog/content/images/2016/07/add_hover_command_costco.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/add_hover_command_costco.png	(from https://www.parsehub.com/blog/how-to-get-the-locations-of-retail-stores-with-web-scraping/)
05:23:38	1204505/1204505	---M--	200	added ('OK')	image/png	etag:W/%22126119-1633c1043e8%22	https://www.parsehub.com/blog/content/images/2016/07/costco_click_search.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/costco_click_search.png	(from https://www.parsehub.com/blog/how-to-get-the-locations-of-retail-stores-with-web-scraping/)
05:23:48	656040/656040	---M--	200	added ('OK')	image/png	etag:W/%22a02a8-1633c1043e8%22	https://www.parsehub.com/blog/content/images/2016/07/relative_select_costco.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/relative_select_costco.png	(from https://www.parsehub.com/blog/how-to-get-the-locations-of-retail-stores-with-web-scraping/)
05:23:48	2662042/2662042	---M--	200	added ('OK')	image/png	etag:W/%22289e9a-1633c103c18%22	https://www.parsehub.com/blog/content/images/2016/07/costco_search_bar_senter.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/costco_search_bar_senter.png	(from https://www.parsehub.com/blog/how-to-get-the-locations-of-retail-stores-with-web-scraping/)
05:23:48	662875/662875	---M--	200	added ('OK')	image/png	etag:W/%22a1d5b-1633c103448%22	https://www.parsehub.com/blog/content/images/2016/07/costco_relative_selects.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/costco_relative_selects.png	(from https://www.parsehub.com/blog/how-to-get-the-locations-of-retail-stores-with-web-scraping/)
05:23:49	909689/909689	---M--	200	added ('OK')	image/png	etag:W/%22de179-1633c103c18%22	https://www.parsehub.com/blog/content/images/2016/07/costco_create_details_template.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/costco_create_details_template.png	(from https://www.parsehub.com/blog/how-to-get-the-locations-of-retail-stores-with-web-scraping/)
05:23:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202019%2002:23:49%20GMT	https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-1	D:/Work/Stella/temp/2/www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-1	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:23:58	671201/671201	---M--	200	added ('OK')	image/png	etag:W/%22a3de1-1633c103060%22	https://www.parsehub.com/blog/content/images/2016/07/costco_results.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/costco_results.png	(from https://www.parsehub.com/blog/how-to-get-the-locations-of-retail-stores-with-web-scraping/)
05:23:58	318328/318328	---M--	200	added ('OK')	image/png	etag:W/%224db78-1633c1072c8%22	https://www.parsehub.com/blog/content/images/2016/06/9-datefixer.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/9-datefixer.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:23:58	393186/393186	---M--	200	added ('OK')	image/png	etag:W/%225ffe2-1633c106710%22	https://www.parsehub.com/blog/content/images/2016/06/8--5-Loading-table-1.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/8--5-Loading-table-1.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:03	145831/145831	---M--	200	added ('OK')	image/png	etag:W/%22239a7-1633c1099d8%22	https://www.parsehub.com/blog/content/images/2016/06/12-plotter.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/12-plotter.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:03	528149/528149	---M--	200	added ('OK')	image/png	etag:W/%2280f15-1633c108e20%22	https://www.parsehub.com/blog/content/images/2016/06/10-candidate-counter.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/10-candidate-counter.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:04	546524/546524	---M--	200	added ('OK')	image/png	etag:W/%22856dc-1633c108268%22	https://www.parsehub.com/blog/content/images/2016/06/14-splitting-up.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/14-splitting-up.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:04	519738/519738	---M--	200	added ('OK')	image/png	etag:W/%227ee3a-1633c108268%22	https://www.parsehub.com/blog/content/images/2016/06/13-plotted.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/13-plotted.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:05	508169/508169	---M--	200	added ('OK')	image/png	etag:W/%227c109-1633c1095f0%22	https://www.parsehub.com/blog/content/images/2016/06/11-candidate-counter-2.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/11-candidate-counter-2.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:09	148337/148337	---M--	200	added ('OK')	image/png	etag:W/%2224371-1633c108e20%22	https://www.parsehub.com/blog/content/images/2016/06/17-network-ratios-table.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/17-network-ratios-table.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:09	1556926/1556926	---M--	200	added ('OK')	image/png	etag:W/%2217c1be-1633c103448%22	https://www.parsehub.com/blog/content/images/2016/07/costco_hours_departments.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/costco_hours_departments.png	(from https://www.parsehub.com/blog/how-to-get-the-locations-of-retail-stores-with-web-scraping/)
05:24:09	624732/624732	---M--	200	added ('OK')	image/png	etag:W/%229885c-1633c107a98%22	https://www.parsehub.com/blog/content/images/2016/06/15-network-percentages.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/15-network-percentages.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:09	561100/561100	---M--	200	added ('OK')	image/png	etag:W/%2288fcc-1633c109208%22	https://www.parsehub.com/blog/content/images/2016/06/16-network-ratios.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/16-network-ratios.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:10	322416/322416	---M--	200	added ('OK')	image/png	etag:W/%224eb70-1633c106710%22	https://www.parsehub.com/blog/content/images/2016/06/17-75-network-ratios-2-2-.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/17-75-network-ratios-2-2-.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:10	228912/228912	---M--	200	added ('OK')	image/png	etag:W/%2237e30-1633c107e80%22	https://www.parsehub.com/blog/content/images/2016/06/17-5-network-ratios-2.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/17-5-network-ratios-2.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:10	394634/394634	---M--	200	added ('OK')	image/png	etag:W/%226058a-1633c106328%22	https://www.parsehub.com/blog/content/images/2016/06/18-network-sentiment.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/18-network-sentiment.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:14	90954/90954	---M--	200	added ('OK')	image/png	etag:W/%221634a-1633c108a38%22	https://www.parsehub.com/blog/content/images/2016/06/23-candidate-to-candidate-table.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/23-candidate-to-candidate-table.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:14	488849/488849	---M--	200	added ('OK')	image/png	etag:W/%2277591-1633c108e20%22	https://www.parsehub.com/blog/content/images/2016/06/22-candidate-to-candidate.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/22-candidate-to-candidate.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:14	338971/338971	---M--	200	added ('OK')	image/png	etag:W/%2252c1b-1633c108268%22	https://www.parsehub.com/blog/content/images/2016/06/21-candidate-sentiment.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/21-candidate-sentiment.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:14	325572/325572	---M--	200	added ('OK')	image/png	etag:W/%224f7c4-1633c107a98%22	https://www.parsehub.com/blog/content/images/2016/06/20-network-sentiment-2.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/20-network-sentiment-2.png	(from https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-2/)
05:24:14	136372/136372	---M--	200	added ('OK')	image/png	etag:W/%22214b4-1633c1076b0%22	https://www.parsehub.com/blog/content/images/2016/06/Can-students-afford-living-expenses-and-public-tuition-by-working-while-studying-.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Can-students-afford-living-expenses-and-public-tuition-by-working-while-studying-.png	(from https://www.parsehub.com/blog/students-cant-afford-to-live-and-pay-for-university-tuition-in-22-countries-2/)
05:24:14	190/190	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202019%2002:24:14%20GMT	https://www.parsehub.com/content/images/2016/06/Picture1-1.png	D:/Work/Stella/temp/2/www.parsehub.com/content/images/2016/06/Picture1-1.png	(from https://www.parsehub.com/blog/students-cant-afford-to-live-and-pay-for-university-tuition-in-22-countries-2/)
05:24:14	139248/139248	---M--	200	added ('OK')	image/png	etag:W/%2221ff0-1633c1076b0%22	https://www.parsehub.com/blog/content/images/2016/06/Can-students-afford-living-expenses-and-private-tuition-by-working-while-studying-.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Can-students-afford-living-expenses-and-private-tuition-by-working-while-studying-.png	(from https://www.parsehub.com/blog/students-cant-afford-to-live-and-pay-for-university-tuition-in-22-countries-2/)
05:24:15	21363/21363	---M--	200	added ('OK')	image/png	etag:W/%225373-1633c106af8%22	https://www.parsehub.com/blog/content/images/2016/06/Coverage-from-the-6-News-Sources.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Coverage-from-the-6-News-Sources.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:15	87739/87739	---M--	200	added ('OK')	image/png	etag:W/%22156bb-1633c1072c8%22	https://www.parsehub.com/blog/content/images/2016/06/Picture1.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Picture1.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:16	178887/178887	---M--	200	added ('OK')	image/png	etag:W/%222bac7-1633c1072c8%22	https://www.parsehub.com/blog/content/images/2016/06/Picture3.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Picture3.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:16	172340/172340	---M--	200	added ('OK')	image/png	etag:W/%222a134-1633c108a38%22	https://www.parsehub.com/blog/content/images/2016/06/Picture2.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Picture2.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:16	55592/55592	---M--	200	added ('OK')	image/png	etag:W/%22d928-1633c1076b0%22	https://www.parsehub.com/blog/content/images/2016/06/MSNBC-Democratic-Mentions.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/MSNBC-Democratic-Mentions.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:16	105008/105008	---M--	200	added ('OK')	image/png	etag:W/%2219a30-1633c1095f0%22	https://www.parsehub.com/blog/content/images/2016/06/Picture4.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Picture4.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:16	42660/42660	---M--	200	added ('OK')	image/png	etag:W/%22a6a4-1633c1095f0%22	https://www.parsehub.com/blog/content/images/2016/06/NBC-politics-Dems.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/NBC-politics-Dems.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:16	206772/206772	---M--	200	added ('OK')	image/png	etag:W/%22327b4-1633c108268%22	https://www.parsehub.com/blog/content/images/2016/06/Can-students-afford-private-University-by-working-while-studying-.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Can-students-afford-private-University-by-working-while-studying-.png	(from https://www.parsehub.com/blog/students-cant-afford-to-live-and-pay-for-university-tuition-in-22-countries-2/)
05:24:16	42958/42958	---M--	200	added ('OK')	image/png	etag:W/%22a7ce-1633c108e20%22	https://www.parsehub.com/blog/content/images/2016/06/fox-dems.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/fox-dems.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:17	50286/50286	---M--	200	added ('OK')	image/png	etag:W/%22c46e-1633c108a38%22	https://www.parsehub.com/blog/content/images/2016/06/foxpols-dems.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/foxpols-dems.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:17	40929/40929	---M--	200	added ('OK')	image/png	etag:W/%229fe1-1633c106328%22	https://www.parsehub.com/blog/content/images/2016/06/hey2.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/hey2.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:17	41785/41785	---M--	200	added ('OK')	image/png	etag:W/%22a339-1633c106af8%22	https://www.parsehub.com/blog/content/images/2016/06/hey1.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/hey1.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:17	40131/40131	---M--	200	added ('OK')	image/png	etag:W/%229cc3-1633c108650%22	https://www.parsehub.com/blog/content/images/2016/06/hey3.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/hey3.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:17	41005/41005	---M--	200	added ('OK')	image/png	etag:W/%22a02d-1633c106af8%22	https://www.parsehub.com/blog/content/images/2016/06/hey4.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/hey4.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:18	38344/38344	---M--	200	added ('OK')	image/png	etag:W/%2295c8-1633c1099d8%22	https://www.parsehub.com/blog/content/images/2016/06/hey5-1.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/hey5-1.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:18	39920/39920	---M--	200	added ('OK')	image/png	etag:W/%229bf0-1633c109dc0%22	https://www.parsehub.com/blog/content/images/2016/06/hey6.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/hey6.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:18	54113/54113	---M--	200	added ('OK')	image/png	etag:W/%22d361-1633c106328%22	https://www.parsehub.com/blog/content/images/2016/06/a1.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/a1.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:18	24685/24685	---M--	200	added ('OK')	image/png	etag:W/%22606d-1633c108e20%22	https://www.parsehub.com/blog/content/images/2016/06/Clinton-Sentiment.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Clinton-Sentiment.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:18	25491/25491	---M--	200	added ('OK')	image/png	etag:W/%226393-1633c108650%22	https://www.parsehub.com/blog/content/images/2016/06/Sanders-Sentiment.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Sanders-Sentiment.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:19	57538/57538	---M--	200	added ('OK')	image/png	etag:W/%22e0c2-1633c109dc0%22	https://www.parsehub.com/blog/content/images/2016/06/Trump-s-Sentiment.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Trump-s-Sentiment.png	(from https://www.parsehub.com/blog/what-27000-tweets-can-tell-you-about-the-presidential-primaries/)
05:24:19	31982/31982	---M--	200	added ('OK')	image/png	etag:W/%227cee-1633c107e80%22	https://www.parsehub.com/blog/content/images/2016/06/how_to_get_your_first_customer.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/how_to_get_your_first_customer.png	(from https://www.parsehub.com/blog/how-we-got-our-first-10-paying-saas-customers/)
05:24:20	63901/63901	---M--	200	added ('OK')	image/png	etag:W/%22f99d-1633c1072c8%22	https://www.parsehub.com/blog/content/images/2016/06/Hackernews-parsehub-dataextraction.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Hackernews-parsehub-dataextraction.png	(from https://www.parsehub.com/blog/how-we-got-our-first-10-paying-saas-customers/)
05:24:20	97465/97465	---M--	200	added ('OK')	image/png	etag:W/%2217cb9-1633c109208%22	https://www.parsehub.com/blog/content/images/2016/06/communities_parsehub.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/communities_parsehub.png	(from https://www.parsehub.com/blog/how-we-got-our-first-10-paying-saas-customers/)
05:24:27	79088/79088	---M--	200	added ('OK')	image/png	etag:W/%22134f0-1633c1076b0%22	https://www.parsehub.com/blog/content/images/2016/06/Quora-parsehub-dataextraction.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Quora-parsehub-dataextraction.png	(from https://www.parsehub.com/blog/how-we-got-our-first-10-paying-saas-customers/)
05:24:29	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202019%2002:24:27%20GMT	http://e.infogr.am/js/embed.js?S5G	D:/Work/Stella/temp/2/e.infogr.am/js/embed.1d0b76d.delayed	(from https://www.parsehub.com/blog/pink-tax-is-real-women-pay-43-more-for-personal-care-products-in-canada/)
05:24:31	15339/15339	---MCZ	200	added ('OK')	text/html	etag:W/%223beb-fTTfLY4R/aVuAOGRVywufw%22	https://www.parsehub.com/blog/tag/web-scraping/page/3/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/web-scraping/page/3/index.html	(from https://www.parsehub.com/blog/tag/web-scraping/page/2/)
05:24:31	326064/326064	---M--	200	added ('OK')	image/png	etag:W/%224f9b0-1633c106328%22	https://www.parsehub.com/blog/content/images/2016/06/usertesting-googlehangouts-parsehub.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/usertesting-googlehangouts-parsehub.png	(from https://www.parsehub.com/blog/how-we-got-our-first-10-paying-saas-customers/)
05:24:32	17132/17132	---MCZ	200	added ('OK')	application/javascript	etag:W/%2242ec-1692f9ca588%22	https://e.infogr.am:443/js/embed.js?S5G	D:/Work/Stella/temp/2/e.infogr.am_443/js/embedb76d.js	(from https://www.parsehub.com/blog/pink-tax-is-real-women-pay-43-more-for-personal-care-products-in-canada/)
05:24:32	508554/508554	---M--	200	added ('OK')	image/png	etag:W/%227c28a-1633c108650%22	https://www.parsehub.com/blog/content/images/2016/06/product_men.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/product_men.png	(from https://www.parsehub.com/blog/pink-tax-is-real-women-pay-43-more-for-personal-care-products-in-canada/)
05:24:33	168020/168020	---M--	200	added ('OK')	image/png	etag:W/%2229054-1633c106328%22	https://www.parsehub.com/blog/content/images/2016/06/Cost_of_public_University_degrees.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Cost_of_public_University_degrees.png	(from https://www.parsehub.com/blog/the-outrageous-cost-of-university-tuition-in-40-countries/)
05:24:34	148593/148593	---M--	200	added ('OK')	image/png	etag:W/%2224471-1633c109208%22	https://www.parsehub.com/blog/content/images/2016/06/Cost_of_private_University_degrees.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/Cost_of_private_University_degrees.png	(from https://www.parsehub.com/blog/the-outrageous-cost-of-university-tuition-in-40-countries/)
05:24:34	477231/477231	---M--	200	added ('OK')	image/png	etag:W/%227482f-1633c108e20%22	https://www.parsehub.com/blog/content/images/2016/06/product_women.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/product_women.png	(from https://www.parsehub.com/blog/pink-tax-is-real-women-pay-43-more-for-personal-care-products-in-canada/)
05:24:35	431787/431787	---M--	200	added ('OK')	image/png	etag:W/%22696ab-1633c106328%22	https://www.parsehub.com/blog/content/images/2016/06/countries_where_public_university_degree_is_free.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/countries_where_public_university_degree_is_free.png	(from https://www.parsehub.com/blog/the-outrageous-cost-of-university-tuition-in-40-countries/)
05:24:35	139533/139533	---M--	200	added ('OK')	image/png	etag:W/%222210d-1633c106710%22	https://www.parsehub.com/blog/content/images/2016/06/years_it_will_take_to_afford_public_University_tuition.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/years_it_will_take_to_afford_public_University_tuition.png	(from https://www.parsehub.com/blog/the-outrageous-cost-of-university-tuition-in-40-countries/)
05:24:36	120094/120094	---M--	200	added ('OK')	image/png	etag:W/%221d51e-1633c108e20%22	https://www.parsehub.com/blog/content/images/2016/06/years_it_will_take_to_afford_private_University_tuition.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/years_it_will_take_to_afford_private_University_tuition.png	(from https://www.parsehub.com/blog/the-outrageous-cost-of-university-tuition-in-40-countries/)
05:24:36	477446/477446	---M--	200	added ('OK')	image/png	etag:W/%2274906-1633c1076b0%22	https://www.parsehub.com/blog/content/images/2016/06/weekly_hours_required_to_afford_a_public_University_degree.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/weekly_hours_required_to_afford_a_public_University_degree.png	(from https://www.parsehub.com/blog/the-outrageous-cost-of-university-tuition-in-40-countries/)
05:24:37	432856/432856	---M--	200	added ('OK')	image/png	etag:W/%2269ad8-1633c106328%22	https://www.parsehub.com/blog/content/images/2016/06/weekly_hours_required_to_afford_a_private_University_degree.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/weekly_hours_required_to_afford_a_private_University_degree.png	(from https://www.parsehub.com/blog/the-outrageous-cost-of-university-tuition-in-40-countries/)
05:24:38	244326/244326	---M--	200	added ('OK')	image/png	etag:W/%223ba66-1633c108a38%22	https://www.parsehub.com/blog/content/images/2016/06/data_used.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/data_used.png	(from https://www.parsehub.com/blog/the-outrageous-cost-of-university-tuition-in-40-countries/)
05:24:38	185151/185151	---M--	200	added ('OK')	image/png	etag:W/%222d33f-1633c107e80%22	https://www.parsehub.com/blog/content/images/2016/06/price_comparison_chart-1.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/price_comparison_chart-1.png	(from https://www.parsehub.com/blog/parsehub-vs-import-io-which-alternative-is-better-for-web-scraping/)
05:24:38	303387/303387	---M--	200	added ('OK')	image/png	etag:W/%224a11b-1633c103060%22	https://www.parsehub.com/blog/content/images/2016/07/pros_cons_parsehub_importio.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/07/pros_cons_parsehub_importio.png	(from https://www.parsehub.com/blog/parsehub-vs-import-io-which-alternative-is-better-for-web-scraping/)
05:24:39	30997/30997	---M--	200	added ('OK')	image/png	etag:W/%227915-1633c106ee0%22	https://www.parsehub.com/blog/content/images/2016/06/parsehub_commands_menu.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/parsehub_commands_menu.png	(from https://www.parsehub.com/blog/parsehub-vs-import-io-which-alternative-is-better-for-web-scraping/)
05:24:39	268114/268114	---M--	200	added ('OK')	image/png	etag:W/%2241752-1633c1072c8%22	https://www.parsehub.com/blog/content/images/2016/06/UI_comparison_chart.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/UI_comparison_chart.png	(from https://www.parsehub.com/blog/parsehub-vs-import-io-which-alternative-is-better-for-web-scraping/)
05:24:39	194090/194090	---M--	200	added ('OK')	image/png	etag:W/%222f62a-1633c1099d8%22	https://www.parsehub.com/blog/content/images/2016/06/1--list-of-brands.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/1--list-of-brands.png	(from https://www.parsehub.com/blog/parsehub-vs-import-io-which-alternative-is-better-for-web-scraping/)
05:24:40	195882/195882	---M--	200	added ('OK')	image/png	etag:W/%222fd2a-1633c1099d8%22	https://www.parsehub.com/blog/content/images/2016/06/3_importio_first_try.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/3_importio_first_try.png	(from https://www.parsehub.com/blog/parsehub-vs-import-io-which-alternative-is-better-for-web-scraping/)
05:24:40	315950/315950	---M--	200	added ('OK')	image/png	etag:W/%224d22e-1633c107a98%22	https://www.parsehub.com/blog/content/images/2016/06/importio_first_website_view.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/importio_first_website_view.png	(from https://www.parsehub.com/blog/parsehub-vs-import-io-which-alternative-is-better-for-web-scraping/)
05:24:41	639099/639099	---M--	200	added ('OK')	image/png	etag:W/%229c07b-1633c109208%22	https://www.parsehub.com/blog/content/images/2016/06/importio_example_kijiji.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/importio_example_kijiji.png	(from https://www.parsehub.com/blog/parsehub-vs-import-io-which-alternative-is-better-for-web-scraping/)
05:24:41	454255/454255	---M--	200	added ('OK')	image/png	etag:W/%226ee6f-1633c1072c8%22	https://www.parsehub.com/blog/content/images/2016/06/6_first_csv.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/6_first_csv.png	(from https://www.parsehub.com/blog/parsehub-vs-import-io-which-alternative-is-better-for-web-scraping/)
